mepet|me·pet [a] 1. berdekatan satu dng yg lain
meracang|me·ra·cang [Jw v] berjualan bumbu dapur, sayuran, serta keperluan rumah tangga sehari-hari
meraga|me·ra·ga [n] binatang liar
meragi|me·ra·gi [n] burung, <i>Rostratula capensis
merah|1:me·rah [n] 1. gelar penghulu atau raja-raja kecil zaman dahulu: --<i> Silu
merah|2:me·rah [a] molek
merah|3:me·rah [n] ikan laut
merah|me·rah 1. [n] warna dasar yg serupa dng warna darah: <i>warna bajunya -- , sedangkan rok bawahnya hitam
merajak|me·ra·jak [a] tumbuh subur
merak|1:me·rak [n] burung yg kepalanya kecil, leher dan kakinya panjang, sayapnya pendek, yg jantan mempunyai ekor lebih panjang dp yg betina, bulunya indah dihiasi dng lingkaran-lingkaran hijau biru dan bila dibentangkan menyerupai bentuk kipas (setengah lingkaran)
merak|2:me·rak [n] terna menahun, sbg tanaman hias banyak di tanam di halaman rumah, bunganya berupa rangkaian, berwarna merah, kuning, atau merah kekuning-kuningan, bentuknya menyerupai ekor burung merak
merak|3:me·rak, -- hati [Jw a] menawan hati
merak|4:me·rak, -- simpin [n] serambi di perahu
merakan|me·ra·kan [n] 1. rumput tinggi, batangnya keras, terdiri atas tangkai dan daun spt sereh, warna daun hitam atau cokelat tua
meralgia|me·ral·gia [n Dok] nyeri pd paha
meram|me·ram ? merem
merambai|me·ram·bai [n] pohon, <i>Melanochyla
merambung|me·ram·bung [n] pohon, kayunya ringan, lunak, dan tidak awet, digunakan untuk membuat korek api dan kotaknya
merana|me·ra·na [a] 1. lama menderita sakit: <i>sakit --
merang|me·rang [n] bekas tangkai padi yg sudah kering
meranggi|me·rang·gi [n] pembuat warangka: <i>jumlah -- yg ada sekarang sangat sedikit
merangsi|me·rang·si [n] pohon, <i>Carrallia suffruticosa
merangu|me·ra·ngu [kl n] bunyi-bunyian tiup
meranti|me·ran·ti [n] pohon, termasuk jenis <i>Shorea,</i> kayunya keras, digunakan untuk bahan bangunan, landasan rel kereta api, tiang listrik, dsb, jenisnya bermacam-macam
merapu|me·ra·pu [n] benda keramat atau pusaka keramat pd masyarakat Sumba
merasi|me·ra·si lihat raras
merat|me·rat [Jk v] menghilang
merawal|me·ra·wal [n] bendera kecil panjang
merawan|me·ra·wan [n] pohon tinggi besar, termasuk suku <i>Dipterocarpaceae,</i> kayunya digunakan sbg bahan bangunan, mebel, kayu lapis, alat olahraga, alat musik, dsb, kulit kayunya dibuat tali
merbah|mer·bah [n] burung, <i>Lanius c. cristatus,</i> banyak macamnya, spt --<i> batu, -- bidang, -- bunga, -- daun
merbak|mer·bak ? semerbak
merbau|mer·bau [n] pohon, termasuk suku <i>Caesalpiniaceae,</i> ada beberapa jenis, msl --<i> darat, -- pantai
merbaya|mer·ba·ya ? mara bahaya
merbot|mer·bot ? marbut
merbuk|mer·buk [n] burung ketitir (perkutut), <i>Geopelia striata
merbulan|mer·bu·lan [n] pohon, kayunya tidak keras, biasanya untuk kayu bakar
merca|mer·ca ? murca
mercak-mercik|mer·cak-mer·cik [v cak] memercik-mercik
mercapada|mer·ca·pa·da ? marcapada
mercon|mer·con [n] peledak berupa bubuk yg dikemas dl kertas dsb, biasanya bersumbu, digunakan untuk memeriahkan berbagai peristiwa
mercu|mer·cu [n] 1. bagian yg tertinggi (paling atas)
mercun|mer·cun ? mercon
mercupada|mer·cu·pa·da ? marcapada
mercusuar|mer·cu·su·ar [n] 1. menara yg dibangun di pantai, pulau kecil di tengah laut, daerah berbatu karang, dsb, yg memancarkan sinar isyarat pd waktu malam hari untuk membantu navigasi
merdangga|mer·dang·ga [kl n] gendang panjang, di tengah lebih lebar dp di ujungnya, dipukul dng tangan
merdeka|mer·de·ka [a] 1. bebas (dr perhambaan, penjajahan, dsb)
merdesa|mer·de·sa [a] layak
merdinah|mer·di·nah [n] pohon yg keras kayunya, sbg bahan minyak poo, minyak angin
merdu|mer·du [a] baik dan sedap didengar (tt suara dsb): <i>ia bernyanyi dng suaranya yg --
merduk|mer·duk [ark n] barang (harta benda yg) tidak berharga
mere|me·re [n] alat untuk menangkap ikan, dibuat dr lidi daun sagu yg diikat spt kerucut, digunakan oleh kaum perempuan untuk menangkap ikan (di Irian)
merek|me·rek [n] 1. tanda yg dikenakan oleh pengusaha (pabrik, produsen, dsb) pd barang yg dihasilkan sbg tanda pengenal
mereka|me·re·ka [pron] dia dng yg lain
merekan|me·re·kan ? merikan
merem|me·rem [n cak] menutup mata
merembung|me·rem·bung [n] pohon, termasuk suku meranti, <i>Dipterocarpaceae,</i> kayunya digunakan sbg bahan konstruksi ringan, bahan pembungkus, kayu lapis, papan, perkakas rumah, dan bahan kertas
mereng|me·reng ? miring
meres|me·res [a cak] rata (tt barang yg ditakar)
mergat|mer·gat [n] enau
merger|mer·ger [n] 1. penyatuan usaha sehingga tercapai pemilikan dan/atau pengawasan bersama
merguk|mer·guk ? berguk
mergul|mer·gul [n] binatang jenis berang-berang
meri|me·ri [Jw n] anak itik
meriah|me·ri·ah lihat riah
meriam|me·ri·am [n] senjata berat yg larasnya besar dan panjang, pelurunya besar, sering diberi roda untuk memudahkan pengangkutannya
meriang|me·ri·ang [a] berasa tidak enak badan krn kurang sehat
merica|me·ri·ca [n] 1. tanaman merambat, spt sirih, buahnya bulat kecil
meridian|me·ri·di·an [n Geo] lingkaran khayal pd permukaan bumi, dibuat pd peta dan bola dunia sebanyak l80 buah dng jarak satu derajat antara satu dan lainnya, yg berpotongan dr kutub utara dan kutub selatan, digunakan untuk menetapkan letak tampak pd permukaan bumi dng arah timur-barat satuan derajat
merih|me·rih [n] tenggorok
merik|me·rik [n] burung yg mirip burung hantu
merikan|me·ri·kan [n] 1. kain cita atau bahan baju dr Amerika
merikarp|me·ri·karp [n Bio] bagian buah yg seakan-akan matang sbg buah terpisah
merinding|me·rin·ding [a] berdiri bulu roma (atau bulu kuduk) krn takut dsb: --<i> rasanya melihat jenazah bayi yg tanpa kepala itu
mering|me·ring lihat kurus
meringis|me·ri·ngis lihat ringis
merino|me·ri·no ? domba
meristem|me·ris·tem [n Bio] jaringan pd tumbuhan yg terdiri atas sel yg dapat membelah dng cepat, membentuk sel-sel baru, msl pd ujung tangkai daun, bunga, dan akar
merjan|mer·jan [n] manik-manik (dr batu karang merah) untuk dibuat perhiasan, kalung, dsb
merjer|mer·jer ? merger
merkah|1:mer·kah ? marka(h)
merkah|2:mer·kah ? rekah
merkantilisme|mer·kan·ti·lis·me [n Ek] sistem ekonomi untuk menyatukan dan meningkatkan kekayaan keuangan suatu bangsa dng pengaturan seluruh ekonomi nasional oleh pemerintah dng kebijaksanaan yg bertujuan mengumpulkan cadangan emas, memperoleh neraca perdagangan yg baik, mengembangkan pertanian dan industri, dan memegang monopoli atas perdagangan luar negeri
merkubang|mer·ku·bang [n] pohon, <i>Mezzetia herveyana
merkuri|mer·ku·ri [n Kim] merkurium
merkurium|mer·ku·ri·um [n Kim] unsur logam dng nomor atom 80, berlambang Hg
merkurius|Mer·ku·ri·us [n] 1. dewa dagang dan keuntungan bagi bangsa Romawi
merkuro|mer·ku·ro [n] untuk penggabungan air raksa (sebutan kuno)
merkurokrom|mer·ku·ro·krom [n] cairan yg tersusun dr kepingan hablur yg mengandung 26% air raksa yg terikat, warnanya merah tua hampir hitam, digunakan sbg bahan pemusnah hama pd luka
merlilin|1:mer·li·lin ? melilin
merlilin|2:mer·li·lin [n] burung lilin
merlimau|mer·li·mau [n] tumbuhan yg kayunya biasa dijadikan tongkat krn mempunyai surih-surih yg bagus
merogoni|me·ro·go·ni [n Zool] perkembangan dr sebagian telur atau fragmen telur
merosot|me·ro·sot [v] tergelincir turun
merot|me·rot [a] perot
merpati|mer·pa·ti [n] 1. burung, termasuk bangsa <i>Columbiformes</i>, spt tekukur, perkutut, dl kepercayaan dan kebudayaan melambangkan perdamaian
merpaud|mer·pa·ud [n cak] jamak (menyatakan banyak): <i>belum ada -- nya, ki</i> belum beristri (bersuami)
merpelai|mer·pe·lai ? mempelai
merpitis|mer·pi·tis [n] pohon, kayunya untuk bahan rumah
merpoyan|mer·po·yan [n] jenis pohon (yg menghasilkan kayu bahan bangunan
merserisasi|mer·se·ri·sa·si [n Kim] pengolahan kapas dng larutan 25% NaOH sehingga kapas itu menyusut dan menjadi lebih berat, kuat, dan tebal, serta mudah diberi warna
mersik|mer·sik [a] 1. berbunyi keras dan nyaring: <i>kami terbangun oleh bunyi -- piring yg jatuh itu
merta|mer·ta lihat serta
mertamu|mer·ta·mu [v] bertamu
mertapal|mer·ta·pal [n] pohon yg tumbuh di rawa-rawa, kayunya baik untuk bangunan rumah atau jembatan
mertayam|mer·ta·yam [n] tumbuhan kecil, kayunya dibuat alu dan gagang perkakas
mertega|mer·te·ga ? mentega
mertelu|mer·te·lu [n Huk] perjanjian bagi hasil dr tanah yg dikerjakan oleh penggarap, yakni 1/3 untuk penggarap dan 2/3 untuk pemilik tanah (di Jawa)
mertua|mer·tua [n] orang tua istri (suami)
meru|me·ru [n] 1. gunung dl mitologi Hindu tempat persemayaman para dewa dan makhluk kedewaan, serta menjadi pusat jagat raya
meruah|me·ru·ah ? marwah
merual|me·ru·al ? merawal
meruap|me·ru·ap lihat ruap
merubi|me·ru·bi [a] bentuk hulu keris yg spt ubi
merunggai|me·rung·gai [n] kelor
merut|me·rut lihat kerut
merwatin|mer·wa·tin <i>v Sos</i> melakukan musyawarah di antara pemuka adat mengenai masalah adat dan hukum adat (di Lampung)
mes|1:mes [n cak] pupuk buatan untuk menyuburkan tanaman: <i>tebunya dipupuk dng -- supaya baik pertumbuhannya
mes|2:mes [n] rumah tempat bersama yg sifatnya sementara atau sbg tempat menginap tamu (di kalangan militer untuk tempat tinggal perwira yg belum berkeluarga)
mes|3:mes [n Tek] 1. lubang ayakan berbentuk bujur sangkar
mesa|Me·sa [n] Aries ( nama zodiak)
mesan|me·san [n cak] nisan
mesara|me·sa·ra [n] belanja
mesem|me·sem [v] tersenyum:<i> perempuan itu -- saja, tidak mau menjawab pertanyaan saya
mesigit|me·si·git ? masjid
mesin|me·sin [n] perkakas untuk menggerakkan atau membuat sesuatu yg dijalankan dng roda, digerakkan oleh tenaga manusia atau motor penggerak, menggunakan bahan bakar minyak atau tenaga alam
mesiu|me·siu [n] 1. bahan kimia yg mudah meledak, biasanya berupa bubuk, dipakai untuk mengisi peluru
mesjid|mes·jid ? masjid
meskalina|mes·ka·li·na [n Kim] alkaloid menyerupai hablur yg menimbulkan halusinasi
meskat|mes·kat ? maskat
meski|mes·ki [p] kata penghubung untuk menandai perlawanan makna
mesmerisme|mes·me·ris·me [n Psi] hipnotisme
meso|me·so- [bentuk terikat] 1. tengah
mesoderm|me·so·derm [n Anat] lapisan tengah embrio yg menjadi sumber terbentuknya tulang, otot, dsb
mesodermik|me·so·der·mik [a] berkenaan dng mesoderm
mesofili|me·so·fi·li [n Bio] mikroorganisme yg tumbuh baik pd suhu antara 20o—45oC
mesofit|me·so·fit [n Bot] tumbuhan yg hidup di tanah yg tidak terlalu kering atau tidak terlalu basah
mesolitik|me·so·li·tik [n Geo] mesolitikum
mesolitikum|me·so·li·ti·kum [n Geo] masa peralihan dl zaman batu (prasejarah) antara Paleolitikum (zaman batu tua) dan Neolitikum (zaman batu baru)
mesometeorologi|me·so·me·te·o·ro·lo·gi [n Geo] cabang meteorologi tt keadaan meteorologi dl skala menengah, luas wilayah, biasanya hanya beberapa puluh kilometer persegi
mesomorf|me·so·morf [n] bentuk antara, khususnya bentuk antara keadaan cair dan padat
meson|me·son [n Fis] partikel keunsuran yg mempunyai interaksi nuklir yg kuat dan angka barionnya nol
mesopause|me·so·pau·se [n] [Met] puncak mesosfer yg tingginya antara 50—85 km
mesosfer|me·so·sfer [n Met] daerah atmosfer yg terletak antara stratopause dan mesopause, pd umumnya di daerah ini makin ke atas, suhunya makin naik
mesotel|me·so·tel [n Anat] lapisan sel gepeng, berasal dr mesoderm yg meliputi permukaan dl rongga
mesotoraks|me·so·to·raks [n Zool] daerah tengah dada, biasanya mengandung pasangan sayap pertama dan pasangan sayap kedua, spt pd serangga
mesozoa|me·so·zoa [n Bio] bagian dunia hewan antara hewan bersel tunggal (protozoa) dan hewan bersel banyak (metazoa) dr keturunan yg bernama sama
mesozoikum|me·so·zo·i·kum [n Geo] kala tengah dl sejarah perkembangan bumi beserta segala hal yg hidup di bumi, kira-kira 200 juta sampai 65 juta tahun yg lalu
mesra|mes·ra [a] 1. lekat (terpadu dsb) benar
mesta|mes·ta ? semesta
mesti|mes·ti [adv] 1. pasti
mestika|mes·ti·ka [n] 1. batu hablur yg sakti (terdapat dl kepala ular, teripang, dsb)
mestizo|mes·ti·zo [n] orang yg merupakan hasil perkawinan orang Indian dng orang Eropa di Amerika Selatan
mesui|me·sui ? 2masoi
mesum|me·sum [a] 1. kotor
mesut|me·sut lihat kusut
met|met- lihat meta-
meta|me·ta <i>v kl</i> mabuk
meta|me·ta- (met-) /méta (mét)/ [bentuk terikat] kemudian
metabahasa|me·ta·ba·ha·sa [n Ling] bahasa atau perangkat lambang yg dipakai untuk menguraikan bahasa
metabolik|me·ta·bo·lik [a] metabolis
metabolis|me·ta·bo·lis [a] bersifat atau berhubungan dng metabolisme:<i> alat kedokteran mutakhir sudah dapat menentukan gangguan -- yg dibawa bayi sebelum lahir
metabolisme|me·ta·bo·lis·me [n Kim] 1. pertukaran zat pd organisme yg meliputi proses fisika dan kimia, pembentukan dan penguraian zat di dl badan yg memungkinkan berlangsungnya hidup
metabolit|me·ta·bo·lit [n Bio] setiap bentuk hasil metabolisme
metafil|me·ta·fil [n] Bot daun pd semai yg bentuknya sudah spt daun pohon dewasa
metafisik|me·ta·fi·sik ? metafisika
metafisika|me·ta·fi·si·ka [n] ilmu pengetahuan yg berhubungan dng hal-hal yg nonfisik atau tidak kelihatan
metafora|me·ta·fo·ra [n Ling] pemakaian kata atau kelompok kata bukan dng arti yg sebenarnya, melainkan sbg lukisan yg berdasarkan persamaan atau perbandingan, msl <i>tulang punggung</i> dl kalimat <i>pemuda adalah tulang punggung negara
metaforis|me·ta·fo·ris [a] bersifat atau berhubungan dng metafora
metah|me·tah [adv] sangat
metai|me·tai [ark n] kasur (bantal untuk alas duduk dsb)
metal|me·tal [n] barang tambang, biasanya berupa bahan dasar berat dan padat, mempunyai sifat tertentu, msl berkilau, dapat dibengkokkan, dapat ditempa, dapat dilebur (dicor) dng menggunakan panas api dan listrik, spt besi, baja, perak
metalik|me·ta·lik [a] 1. berkenaan dng metal
metalinguistik|me·ta·li·ngu·is·tik [n Ling] penelitian tt hubungan antara faktor bahasa dan faktor bukan bahasa dl masyarakat
metalografi|me·ta·lo·gra·fi [n] ilmu tt struktur logam dan paduannya
metaloid|me·ta·lo·id [n] 1. bukan logam
metalurgi|me·ta·lur·gi [n] ilmu tt pengerjaan logam secara kimiawi dan secara mekanis sehingga dr bijih kemudian diperoleh logam yg berguna
metalurgis|me·ta·lur·gis [a] bersifat metalurgi
metamorf|me·ta·morf [n] proses perubahan struktur batuan krn peristiwa tekanan atau pemanasan yg sangat tinggi
metamorfis|me·ta·mor·fis [a] bersifat atau berhubungan dng metamorfisme
metamorfisme|me·ta·morf·is·me [n Geo] perubahan struktur batuan oleh pengaruh luar (msl panas, dingin, basah, kering)
metamorfosis|me·ta·mor·fo·sis [n Geo] perubahan bentuk atau susunan
metana|me·ta·na [n] gas tanpa warna dan tanpa bau, yg dapat meledak jika dicampur dng udara, sifatnya lebih ringan dp udara dan mendidih pd suhu l6l,4o
metanefros|me·ta·nef·ros [n] organ tubuh pd hewan vertebrata yg berfungsi sbg ginjal permanen, spt pd reptil, burung, dan mamalia
metanol|me·ta·nol [n] bahan bakar yg berasal dr gas bumi atau dr salah satu komponen tambang minyak bumi dng bahan baku komposisi karbon dan hidrogen
metari|me·ta·ri [kl n] matahari
metasenter|me·ta·sen·ter [n Lay] titik khayal sebuah kapal yg digunakan sbg patokan untuk menghitung keseimbangan kapal, jika titik ini berada di atas titik berat kapal, kapal akan seimbang, apabila di bawahnya, kapal tidak seimbang dan mudah terbalik
metastasis|me·tas·ta·sis [n] 1. [Kim] perubahan dr suatu keadaan (wujud, bentuk, dsb) kpd keadaan (wujud, bentuk, dsb) yg lain
metatarsus|me·ta·tar·sus [n Dok] telapak kaki yg terdapat di antara tulang pangkal kaki dan kaki, tengah kaki
metatesis|me·ta·te·sis [n Ling] pergantian tempat bunyi (huruf) dl sebuah kata, msl <i>berantas</i> jadi <i>banteras
metazoa|me·ta·zoa [n Zool] bagian dunia hewan yg meliputi semua hewan bersel banyak
mete|me·te [n] biji jambu monyet yg bergizi, setelah dikeringkan biasanya digoreng, dimakan sbg makanan kecil
meteor|me·te·or <i>n Astrol</i> benda angkasa yg meluncur di angkasa luar, masuk ke dl atmosfer dan menyala krn gesekan udara, pd umumnya habis terbakar sebelum mencapai permukaan bumi, dan bila masih bersisa benda itu jatuh sbg meteorit
meteorit|me·te·o·rit <i>n Astrol</i> benda padat sisa meteor yg telah mencapai permukaan bumi, biasanya terdiri atas ikatan mine-ral nikel (Ni) dan besi (Fe)
meteorograf|me·te·o·ro·graf [n] alat yg terdiri atas beberapa alat otomatis untuk merekam unsur meteorologi yg disatukan sehingga dapat merekam beberapa unsur meteorologi sekali-gus dl waktu dan pias yg sama
meteorogram|me·te·o·ro·gram [n Tek] hasil rekaman meteorograf
meteoroid|me·te·o·ro·id <i>n Astr</i> benda langit padat ukuran kecil di angkasa luar antarplanit
meteorologi|me·te·o·ro·lo·gi [n] ilmu pengetahuan tt ciri-ciri fisika dan kimia atmosfer (untuk meramalkan keadaan cuaca)
meteorologis|me·te·o·ro·lo·gis [a] berhubungan dng meteorologi atau cuaca
meteorologiwan|me·te·o·ro·lo·gi·wan [n] orang yg mempunyai profesi dl bidang meteorologi
meter|me·ter [n] satuan dasar ukuran panjang 39,37 inci
meterai|me·te·rai [n] cap tanda berupa gambar yg tercantum pd kertas atau terukir (terpateri dsb) pd kayu, besi, dsb
metil|me·til [n Kim] gugus CH3- yg berasal dr metana
metode|me·to·de [n] 1. cara teratur yg digunakan untuk melaksanakan suatu pekerjaan agar tercapai sesuai dng yg dikehendaki
metodik|me·to·dik [n] pengetahuan tt metode atau cara mengajar (mendidik, meneliti, dsb)
metodis|me·to·dis [a] berdasarkan atau menurut metode
metodologi|me·to·do·lo·gi [n] ilmu tt metode
metonimi|me·to·ni·mi ? metonimia
metonimia|me·to·ni·mia [n Ling] majas yg berupa pemakaian nama ciri atau nama hal yg ditautkan dng orang, barang, atau hal sbg penggantinya, msl <i>ia menelaah Chairil Anwar (karyanya)
metrik|met·rik [n] 1. ilmu tt irama (ritme) dl puisi: <i>penyeli-dikan -- pd baris-baris sanjak
metris|met·ris [a] 1. berhubungan dng ritme
metro|1:met·ro [n] jaringan jalan kereta api di bawah tanah: <i>pembangunan -- sbg transportasi umum bawah tanah merupakan usaha mengurangi kepadatan lalu lintas
metro|2:met·ro [kp] metropolitan
metrologi|met·ro·lo·gi [n] ilmu tt ukuran, timbangan, dan takaran: <i>jawatan -- </i>, jawatan yg mengurus (mengawasi) ukuran, timbangan, dan takaran
metromini|met·ro·mi·ni [n] angkutan umum, biasanya di dl kota berupa bus kecil
metronimik|met·ro·ni·mik [n] 1. [a] diturunkan dr nama ibu atau nenek-moyang
metronom|met·ro·nom [n] 1. alat mekanis (spt pd jam) untuk mengatur tempo dng tepat
metronomis|met·ro·no·mis [a] bersifat teratur dl perbuatan dan tempo secara mekanis
metropolis|met·ro·po·lis [n] kota yg menjadi pusat kegiatan tertentu, baik pemerintahan maupun industri dan perdagangan
